entity,name,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
participant,p90044,float,,,,,Additional exposures > Physical activity measurement > Acceleration averages,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=90044,,,,Average acceleration 17:00 - 17:59,milli-gravity
participant,p102400_i4,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102400,,,,Savoury snack consumers | Instance 4,
participant,p30154_i0,integer,,data_coding_2226,,,Biological samples > Blood assays > Blood count > Blood count processing,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30154,,,,Eosinophill count acquisition route | Instance 0,
participant,p6153_i1,integer,,data_coding_100626,,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6153,,,,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones | Instance 1",
participant,p402_i2_a2,integer,,data_coding_92,,,UK Biobank Assessment Centre > Cognitive function > Reaction time,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=402,,,,Index for card B in round | Instance 2 | Array 2,
participant,p5076_i1_a4,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5076,,,,Number of letters correct in round (right) | Instance 1 | Array 4,
participant,p90137,float,,,,,Additional exposures > Physical activity measurement > Acceleration intensity distribution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=90137,,,,Fraction acceleration <= 350 milli-gravities,Fraction
participant,p23128_i0,float,,,,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23128,,,,Trunk fat mass | Instance 0,Kg
participant,p4237_i1_a2,integer,,data_coding_17,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4237,,,,Time to press 'next' (left) | Instance 1 | Array 2,deciseconds
participant,p25172_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25172,,,,Mean MO in retrolenticular part of internal capsule on FA skeleton (right) | Instance 2,AU
participant,p5157_i0_a4,float,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5157,,,,6mm asymmetry index (left) | Instance 0 | Array 4,
participant,p1478_i1,integer,,data_coding_100394,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1478,,,,Salt added to food | Instance 1,
participant,p25188_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25188,,,,Mean MO in cingulum hippocampus on FA skeleton (right) | Instance 2,AU
participant,p5089_i1_a0,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5089,,,,Astigmatism angle (left) | Instance 1 | Array 0,degrees
participant,p3436_i2,integer,,data_coding_100291,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3436,,,,Age started smoking in current smokers | Instance 2,years
participant,p104500_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104500,,,,Grape intake | Instance 0,Handful
participant,p22604_a21,integer,,data_coding_494,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22604,,,,Work hours - lumped category | Array 21,
participant,p5986_i1_a45,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5986,,,,"ECG, phase time | Instance 1 | Array 45",seconds
participant,p92_i2_a13,integer,,data_coding_37,,,UK Biobank Assessment Centre > Verbal interview > Operations,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=92,,,,Operation year/age first occurred | Instance 2 | Array 13,
participant,p104110_i0,integer,,data_coding_100017,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104110,,,,Broad bean intake | Instance 0,Serving
participant,p104470_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104470,,,,Berry intake | Instance 2,Handful
participant,p25031_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25031,,,,Median T2star in putamen (right) | Instance 2,ms
participant,p30254_i2,integer,,data_coding_2226,,,Biological samples > Blood assays > Blood count > Blood count processing,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30254,,,,Reticulocyte count acquisition route | Instance 2,
participant,p22642_a11,integer,,,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22642,,,,Usual length of each night shift during mixed shift periods | Array 11,hours
participant,p4792_i2,integer,,data_coding_100352,,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Hearing,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4792,,,,Cochlear implant | Instance 2,
participant,p20008_i2_a5,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20008,,,,Interpolated Year when non-cancer illness first diagnosed | Instance 2 | Array 5,years
participant,p5984_i1_a93,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 1 | Array 93",Watts
participant,p5113_i1_a2,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5113,,,,6mm cylindrical power angle (left) | Instance 1 | Array 2,
participant,p92_i1_a15,integer,,data_coding_37,,,UK Biobank Assessment Centre > Verbal interview > Operations,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=92,,,,Operation year/age first occurred | Instance 1 | Array 15,
participant,p5923_i0,integer,,data_coding_100291,,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5923,,,,Age macular degeneration diagnosed | Instance 0,years
participant,p22609_a37,integer,,data_coding_493,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22609,,,,Workplace very dusty | Array 37,
participant,p20084_i4,integer,,data_coding_74,,,Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20084,,,,Vitamin and/or mineral supplement use | Instance 4,
participant,p5985_i0_a62,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5985,,,,Bicycle speed | Instance 0 | Array 62,revolutions/minute
participant,p5088_i0_a7,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5088,,,,Astigmatism angle (right) | Instance 0 | Array 7,degrees
participant,p103310_i0,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Spreads/sauces/cooking oils yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=103310,,,,Spreads/sauces consumers | Instance 0,
participant,p4256_i1_a6,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4256,,,,Time elapsed | Instance 1 | Array 6,milliseconds
participant,p5984_i1_a95,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 1 | Array 95",Watts
participant,p6034_i0,integer,,data_coding_12,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6034,,,,Target heart rate achieved | Instance 0,
participant,p5985_i1_a32,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5985,,,,Bicycle speed | Instance 1 | Array 32,revolutions/minute
participant,p5983_i1_a1,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5983,,,,"ECG, heart rate | Instance 1 | Array 1",
participant,p103160_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Meat/fish yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=103160,,,,Oily fish intake | Instance 3,Serving
participant,p5984_i1_a103,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 1 | Array 103",Watts
participant,p1548_i1,integer,,data_coding_100401,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1548,,,,Variation in diet | Instance 1,
participant,p2814_i1,integer,,data_coding_100349,,,UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2814,,,,Ever used hormone-replacement therapy (HRT) | Instance 1,
participant,p22651_a25,float,,data_coding_488,,,Online follow-up > Work environment > Employment history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22651,,,,Period spent working night shifts | Array 25,
participant,p2877_i2,integer,,data_coding_100351,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2877,,,,Type of tobacco previously smoked | Instance 2,
participant,p4642_i2,integer,,data_coding_100349,,,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4642,,,,Ever manic/hyper for 2 days | Instance 2,
participant,p22602_a20,integer,,,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22602,,,,Year job started | Array 20,calendar year
participant,p100860_i3,integer,,data_coding_100001,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100860,,,,Other cereal intake | Instance 3,Bowl
participant,p87_i2_a20,integer,,data_coding_37,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=87,,,,Non-cancer illness year/age first occurred | Instance 2 | Array 20,
participant,p5140_i0_a1,string,,data_coding_1205,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5140,,,,3mm keratometry result unreliable (right) | Instance 0 | Array 1,
participant,p104540_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104540,,,,Satsuma intake | Instance 1,Serving/whole fruit
participant,p20113_i2_a1,integer,,data_coding_1010,,,UK Biobank Assessment Centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20113,,,,Illnesses of adopted mother | Instance 2 | Array 1,
participant,p25207_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25207,,,,Mean L1 in corticospinal tract on FA skeleton (left) | Instance 2,AU
participant,p25744_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Resting functional brain MRI,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25744,,,,Inverted temporal signal-to-noise ratio in artefact-cleaned pre-processed rfMRI | Instance 2,ratio
participant,p20112_i1_a0,integer,,data_coding_1010,,,UK Biobank Assessment Centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20112,,,,Illnesses of adopted father | Instance 1 | Array 0,
participant,p1727_i1,integer,,data_coding_100432,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1727,,,,Ease of skin tanning | Instance 1,
participant,p22614_a4,integer,,data_coding_493,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22614,,,,Worked with pesticides | Array 4,
participant,p30152_i1,datetime,,,,,Biological samples > Blood assays > Blood count > Blood count processing,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30152,,,,Eosinophill count acquisition time | Instance 1,
participant,p20107_i1_a3,integer,,data_coding_1010,,,UK Biobank Assessment Centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20107,,,,Illnesses of father | Instance 1 | Array 3,
participant,p4230_i1_a3,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4230,,,,Signal-to-noise-ratio (SNR) of triplet (left) | Instance 1 | Array 3,
participant,p1329_i0,integer,,data_coding_100377,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1329,,,,Oily fish intake | Instance 0,
participant,p20008_i1_a9,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20008,,,,Interpolated Year when non-cancer illness first diagnosed | Instance 1 | Array 9,years
participant,p100017_i4,float,,,,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100017,,,,Magnesium | Instance 4,mg
participant,p20198_i0_a22,integer,,data_coding_500,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20198,,,,Test array presented | Instance 0 | Array 22,
participant,p104470_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104470,,,,Berry intake | Instance 0,Handful
participant,p30062_i2,datetime,,,,,Biological samples > Blood assays > Blood count > Blood count processing,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30062,,,,Mean corpuscular haemoglobin concentration acquisition time | Instance 2,
participant,p104910_i2,integer,,data_coding_100011,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104910,,,,Time spent doing moderate physical activity | Instance 2,
participant,p10609_i0_a37,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Word production,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=10609,,,,Words answer array (pilot) | Instance 0 | Array 37,
participant,p90166,float,,,,,Additional exposures > Physical activity measurement > Accelerometer calibration,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=90166,,,,Calibration coefficients - z slope,gravities
participant,p102470_i0,integer,,data_coding_100003,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102470,,,,Savoury biscuits intake | Instance 0,Bag
participant,p5076_i1_a6,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5076,,,,Number of letters correct in round (right) | Instance 1 | Array 6,
participant,p4237_i1_a3,integer,,data_coding_17,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4237,,,,Time to press 'next' (left) | Instance 1 | Array 3,deciseconds
participant,p3546_i1,integer,,data_coding_100598,,,UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3546,,,,Age last used hormone-replacement therapy (HRT) | Instance 1,years
participant,p20131_i0_a2,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20131,,,,Number of correct matches in round | Instance 0 | Array 2,
